elapsed_ms,exg,label
28970,35882,blink
28991,37303,blink
29011,36922,blink
29031,37054,rest
29051,35384,rest
29071,35252,rest
29091,34696,rest
29111,33157,rest
29131,33333,rest
29151,32043,rest
29171,31853,rest
29191,32058,rest
29211,30139,rest
29231,29875,rest
29251,29215,rest
29271,29640,rest
29291,29552,rest
29311,29274,rest
29331,29831,rest
29351,29098,rest
29371,30242,rest
29391,28292,rest
29411,29494,rest
29431,28747,rest
29451,29450,rest
29471,28483,rest
29491,30637,rest
29511,27897,rest
29531,28805,rest
29551,28791,rest
29571,26872,blink
29591,24483,blink
29611,10255,blink
29631,7750,blink
29651,14153,blink
29671,20410,blink
29692,28366,blink
29713,32498,blink
29734,34725,blink
29754,35633,blink
29774,37376,blink
29794,36014,rest
29814,35252,rest
29834,34974,rest
29854,33274,rest
29874,32263,rest
29894,31824,rest
29914,33245,rest
29934,30828,rest
29954,31047,rest
29974,29494,rest
29994,28805,rest
30014,26901,rest
30034,26211,rest
30054,29889,rest
30074,30520,rest
30094,28424,rest
30114,29464,rest
30134,32864,rest
30154,31384,rest
30211,29406,rest
30232,30081,rest
30252,28395,rest
30273,28629,rest
30293,28161,rest
30313,27707,rest
30333,27047,rest
30353,28146,rest
30373,27370,rest
30393,26359,rest
30413,25655,rest
30433,20849,rest
30453,18828,rest
30473,23750,rest
30493,28776,rest
30513,31780,rest
30533,33098,rest
30553,33626,rest
30573,33669,rest
30593,33230,rest
30613,32292,rest
30633,31648,rest
30653,31457,rest
30673,30505,rest
30693,30110,rest
30713,29420,blink
30733,28761,blink
30753,28864,blink
30773,28585,blink
30793,28893,blink
30813,17494,blink
30834,8849,blink
30855,10050,blink
30875,16410,blink
30895,24366,blink
30915,31765,blink
30935,35252,rest
30955,37069,rest
30975,36966,rest
30995,36542,rest
31015,35707,rest
31035,36366,rest
31055,33934,rest
31075,36014,rest
31095,32791,rest
31115,33523,rest
31135,32864,rest
31155,30256,rest
31175,30403,rest
31195,30110,rest
31215,30461,rest
31235,31560,rest
31255,34623,rest
31275,33552,rest
31295,30022,rest
31315,28820,rest
31335,28278,rest
31355,29845,rest
31375,30227,rest
31395,29772,rest
31418,30447,rest
31439,31545,rest
31459,30813,rest
31479,31135,rest
31499,30608,rest
31519,31765,rest
31539,31194,rest
31559,31941,rest
31579,31238,rest
31599,31267,rest
31619,30652,blink
31639,30022,blink
31659,26916,blink
31679,15077,blink
31699,10944,blink
31719,14226,blink
31739,23208,blink
31760,32527,blink
31781,36410,blink
31801,38212,blink
