elapsed_ms,exg,label
54719,36263,blink
54739,36395,blink
54759,35648,blink
54779,35897,blink
54799,34637,blink
54819,34417,blink
54839,32307,blink
54859,33362,blink
54879,31970,blink
54899,31970,blink
54919,31121,blink
54939,31457,blink
54959,30740,blink
54979,30857,blink
54999,30681,blink
55019,30564,blink
55075,29757,blink
55096,32292,blink
55117,31428,blink
55137,31736,blink
55157,30417,blink
55177,30139,blink
55197,30535,blink
55217,30212,blink
55237,29450,blink
55257,18094,blink
55277,7809,blink
55297,8307,blink
55318,14944,blink
55339,23150,blink
55360,30461,blink
55380,35677,blink
55400,36922,blink
55420,37744,blink
55440,37069,blink
55460,38007,blink
55480,36893,blink
55500,34491,blink
55520,34051,blink
55540,34417,blink
55560,33728,blink
55580,33494,blink
55600,31897,blink
55620,32952,blink
55640,31589,blink
55660,30271,blink
55680,32146,blink
55700,31047,blink
55720,30608,blink
55740,30798,blink
55760,30798,blink
55780,30798,blink
55800,30417,blink
55820,31355,blink
55840,30872,blink
55860,30330,blink
55880,29655,blink
55900,29801,blink
55920,27516,blink
55940,25728,blink
55960,15853,blink
55980,6959,blink
56000,9464,blink
56021,14124,blink
56042,23355,blink
56063,31135,blink
56083,34652,blink
56103,37127,blink
56123,36717,blink
56143,37069,blink
56163,35487,blink
56183,35692,blink
56203,35047,blink
56223,34227,blink
56243,32439,blink
56263,32776,blink
56286,34212,blink
56307,31897,blink
56328,33347,blink
56348,32175,blink
56368,30608,blink
56388,30417,blink
56408,30227,blink
56428,29772,blink
56448,30696,blink
56468,29904,blink
56488,30139,blink
56508,30066,blink
56528,30476,blink
56548,30930,blink
56568,31472,blink
56588,29523,blink
56608,29127,blink
56628,30154,blink
56648,29508,blink
56668,26109,blink
56688,12644,blink
56709,7471,blink
56730,12952,blink
56751,22520,blink
56771,30872,blink
56791,32791,blink
56811,35809,blink
56831,38139,blink
56851,37127,blink
56871,36937,blink
56891,37084,blink
56917,34095,blink
56937,34593,blink
56957,32791,blink
56977,33479,blink
56997,31765,blink
57017,32307,blink
57037,31033,blink
57057,32043,blink
57077,30491,blink
57097,30666,blink
57117,29713,blink
57137,30989,blink
57157,29611,blink
57177,29860,blink
57197,29831,blink
57217,30417,blink
57237,29772,blink
57257,30608,blink
57277,29684,blink
57297,29713,blink
57317,27882,blink
57337,20498,blink
57357,9435,blink
57377,7794,blink
57398,16703,blink
57422,26476,blink
57481,37362,blink
57502,35897,blink
57523,37259,blink
57543,36380,blink
57566,35882,blink
57587,34696,blink
