timestamp,emg1,emg2,emg3,label
2839738,1888,38713,33720,10
2839743,1488,41834,37913,10
2839748,2592,44922,44810,10
2839753,3056,41434,37289,10
2839758,1440,39273,30023,10
2839763,2336,42298,40441,10
2839768,2768,42730,43034,10
2839773,3536,41274,35496,10
2839778,2352,37881,36056,10
2839783,2400,38617,43850,10
2839788,3328,43898,43114,10
2839793,4529,39833,39657,10
2839798,3360,36840,30247,10
2839803,2176,40233,37769,10
2839808,2768,43626,45643,10
2839813,2720,41658,37929,10
2839818,2800,34776,37481,10
2839823,8434,43162,39961,10
2839828,3040,44602,42794,10
2839833,2976,42010,33096,10
2839838,5937,39529,33208,10
2839843,2016,41946,41690,10
2839848,3040,44586,42298,10
2839853,2208,39737,37433,10
2839858,1552,37241,34248,10
2839865,2848,40169,48603,10
2839870,2640,43562,44698,10
2839875,2128,38761,37817,10
2839880,7553,36889,43338,10
2839885,2800,40217,47499,10
2839890,8498,44778,41210,10
2839895,2480,38441,34712,10
2839900,1872,37337,40137,10
2839905,3536,43658,38553,10
2839910,2208,44682,40905,10
2839915,2736,39177,42378,10
2839920,7585,37321,40393,10
2839925,1648,41034,43178,10
2839930,2400,44122,44522,10
2839935,2224,42538,26726,10
2839940,2912,41386,29943,10
2839945,3040,45211,37145,10
2839950,1744,42314,41178,10
2839955,1936,40185,32647,10
2839960,5297,36696,39161,10
2839965,3248,40505,46571,10
2839970,2944,41578,40905,10
2839975,3376,38073,40169,10
2839980,2192,38153,37849,10
2839985,2896,42074,44954,10
2839990,2320,43434,43034,10
2839995,2128,39545,37561,10
2840000,4945,35912,40649,10
2840005,5217,42378,44730,10
2840010,1696,44362,41418,10
2840015,3216,37033,38313,10
2840020,2432,33864,41834,10
2840025,2576,41498,45563,10
2840030,7921,43658,45018,10
2840035,3120,39865,39177,10
2840040,6433,37833,37241,10
2840081,3024,37481,39049,10
2840086,4641,41338,44442,10
2840091,1424,41178,39113,10
2840096,2512,36216,42442,10
2840101,2416,37209,43834,10
2840106,2960,40457,47739,10
2840111,3216,42138,43674,10
2840116,2688,39961,32615,10
2840121,5313,41066,36616,10
2840126,5105,44762,37289,10
2840131,2400,43978,36600,10
2840136,2096,37945,34616,10
2840141,3248,40329,37913,10
2840146,2352,42346,46763,10
2840151,2560,41290,43338,10
2840156,4337,41626,30695,10
2840161,4481,39385,37897,10
2840166,2448,41290,42058,10
2840171,8978,42538,42042,10
2840176,1664,38297,35224,10
2840181,6481,39673,37161,10
2840186,1936,41882,43050,10
2840191,3152,41370,42650,10
2840196,7585,39993,40185,10
2840201,7233,38185,40265,10
2840206,7729,42794,39401,10
2840211,4977,41242,39609,10
2840216,2576,36728,43098,10
2840221,1440,39097,36824,10
2840226,3792,43322,45179,10
2840231,2656,44250,39033,10
2840236,7905,40313,35064,10
2840241,2592,39081,38441,10
2840246,6497,39001,50700,10
2840251,2752,39529,44186,10
2840256,2416,36824,39097,10
2840261,2096,42714,30663,10
2840268,2816,44010,43802,10
2840273,3792,43258,34600,10
2840278,6785,37609,30295,10
2840283,6625,42682,34664,10
2840288,8354,45179,42746,10
2840293,8434,40713,38153,10
2840298,7745,36472,38761,10
2840303,5553,42538,34376,10
2840308,6321,44842,40233,10
2840313,6609,40681,33832,10
2840318,6769,35944,36808,10
2840323,6049,40265,42826,10
2840328,8578,44650,44378,10
2840333,7409,40905,31943,10
2840338,5953,38601,33304,10
2840343,5169,40329,39113,10
2840348,7985,42186,50076,10
2840353,6417,39961,39673,10
2840358,5425,35688,39049,10
2840363,5905,40073,41162,10
2840368,7265,44570,44698,10
2840373,10994,45387,34248,10
2840378,5281,35784,34888,10
2840383,4657,41706,40425,10
2840388,7089,43498,42858,10
2840393,7473,40873,38185,10
2840398,5745,37961,30151,10
2840403,7201,37545,44714,10
2840408,7665,43482,44826,10
2840413,6369,40585,39385,10
2840418,2032,36856,35480,10
2840423,12018,42346,43722,10
2840428,4401,44010,42586,10
2840433,7121,43546,36856,10
2840438,4561,35592,35496,10
2840443,3904,41322,38857,10
2840450,3920,41914,40681,10
2840455,4513,38489,41114,10
2840460,7665,34808,42618,10
2840465,7937,41722,40377,10
2840470,6497,43450,45211,10
2840475,5953,41050,36440,10
2840480,6273,35624,38281,10
2840485,6433,38969,47051,10
2840490,6785,41498,47627,10
2840495,6833,38537,37385,10
2840500,6545,38473,34216,10
2840505,6753,40777,42762,10
2840510,7537,41578,48107,10
2840515,6481,41210,38249,10
2840520,8946,33416,43530,10
2840525,7649,43322,42298,10
2840530,6033,41898,44090,10
2840535,9202,36744,35848,10
2840540,5985,37145,37913,10
2840545,5713,43802,38393,10
2840550,5265,43738,40345,10
2840555,7329,42650,36424,10
2840560,9026,38489,41098,10
2840565,7377,41290,41962,10
2840570,6017,44026,39657,10
2840575,7105,37033,49164,10
2840580,7393,38473,41962,10
2840585,6337,39513,44154,10
2840590,7569,42266,45211,10
2840595,5345,38729,44442,10
2840600,4865,37017,36744,10
2840605,6785,41402,42378,10
2840610,7025,42826,40729,10
2840615,6417,39513,37705,10
2840620,6065,34488,44874,10
2840625,6769,40457,42746,10
2840630,6113,42682,45931,10
2840637,7121,39609,29991,10
2840642,7409,42090,33736,10
2840647,7233,43242,38137,10
2840652,5457,39801,46795,10
2840657,5505,37321,36536,10
2840662,6113,38793,39673,10
2840667,7377,41866,41658,10
2840672,3456,41946,39529,10
2840677,7281,36536,43834,10
2840682,8145,37753,43898,10
2840687,7793,41258,44746,10
2840692,3312,41450,40377,10
2840697,6849,39577,34792,10
2840702,3904,37401,43034,10
2840707,7905,45067,41834,10
2840712,1984,41770,38425,10
2840717,4849,38329,36889,10
2840722,3264,39001,40233,10
2840727,2208,39721,50012,10
2840732,1600,42266,41322,10
2840737,7089,40345,35576,10
2840742,8210,38377,42938,10
2840747,5969,41866,48907,10
2840752,5377,44218,38569,10
2840757,3536,39273,32856,10
2840762,4433,39161,36969,10
2840767,6865,41978,45195,10
2840772,3216,44186,39881,10
2840777,7217,38281,41098,10
2840782,6545,39017,35944,10
2840787,4913,38857,50908,10
2840792,7201,40841,39753,10
2840797,5089,37689,41994,10
2840802,5041,39609,42794,10
2840807,7857,42394,41770,10
2840812,4129,42746,35800,10
2840852,8354,37593,44794,10
2840857,3792,39657,38201,10
2840862,7057,37321,42570,10
2840867,7361,41770,42186,10
2840872,6769,42714,41482,10
2840877,10082,41850,37097,10
2840882,8322,39129,36376,10
2840887,5905,42394,42906,10
2840892,5889,42762,43514,10
2840897,7025,38969,35448,10
2840902,7073,37801,37817,10
2840907,7793,41530,42570,10
2840912,7313,42346,40809,10
2840917,7649,38105,41114,10
2840922,7121,36456,42058,10
2840927,6353,41914,42762,10
2840932,5665,43626,39577,10
2840937,7697,38745,36969,10
2840942,8033,40185,36136,10
2840947,7281,43034,40553,10
2840952,8065,44538,40649,10
2840957,4785,39065,35432,10
2840962,6817,36392,43818,10
2840967,6769,43082,40873,10
2840972,6561,42074,39497,10
2840977,7409,39257,37737,10
2840982,4609,37577,42058,10
2840987,7361,42330,41546,10
2840992,4849,42666,42858,10
2840997,6769,40393,30471,10
2841002,5201,38953,34872,10
2841007,7073,42938,42186,10
2841012,6385,40441,41578,10
2841017,4753,38457,36456,10
2841022,8514,39321,37465,10
2841027,7425,41130,45499,10
2841032,7121,44090,40345,10
2841039,9570,40265,31383,10
2841044,7137,39385,44042,10
2841049,6465,45995,36840,10
2841054,7681,37801,42698,10
2841059,5905,35176,39753,10
2841064,6977,39753,37897,10
2841069,7265,43610,44298,10
2841074,6849,42154,39897,10
2841079,7297,34904,40297,10
2841084,4481,40185,40073,10
2841089,6641,43786,41546,10
2841094,6545,41178,35608,10
2841099,8626,35960,42650,10
2841104,7793,38857,41962,10
2841109,7377,43258,43162,10
2841114,9202,44890,42106,10
2841119,3888,36040,38521,10
2841124,2848,37689,42682,10
2841129,5169,44826,47579,10
2841134,4497,40441,38857,10
2841139,4545,38105,33624,10
2841144,6705,41498,45899,10
2841149,7697,46283,34776,10
2841154,7425,40473,38297,10
2841159,7377,35864,36200,10
2841164,6945,41226,35192,10
2841169,4657,44970,39177,10
2841174,2928,39721,42682,10
2841179,2832,37801,31783,10
2841184,3456,38585,43466,10
2841189,7857,41658,48715,10
2841194,3488,42602,40265,10
2841199,4385,35880,38505,10
2841204,1984,39209,37529,10
2841209,7713,44410,44106,10
2841214,2864,40169,41450,10
2841221,9410,40201,30599,10
2841226,4097,41642,41802,10
2841231,3552,42410,46507,10
2841236,2992,41866,30551,10
2841241,4016,34872,45355,10
2841246,4225,40105,42506,10
2841251,3632,46731,37241,10
2841256,6225,41994,32647,10
2841261,6833,38009,38793,10
2841266,7665,42330,40153,10
2841271,8450,44986,38665,10
2841276,11890,42762,42762,10
2841281,8434,39849,37369,10
2841286,7393,40825,42714,10
2841291,7569,45755,40201,10
2841296,9266,40393,38953,10
2841301,3200,39209,33256,10
2841306,7185,39529,42026,10
2841311,7633,46235,33016,10
2841316,6769,40297,35000,10
2841321,8386,37113,38697,10
2841326,5697,40986,46075,10
2841331,6449,43082,45547,10
2841336,5953,40409,41450,10
2841341,7601,39721,32776,10
2841346,7969,41898,43034,10
2841351,8049,45002,37145,10
2841356,6881,42666,34152,10
2841361,7569,37657,38585,10
2841366,7489,42538,44298,10
2841371,2272,43962,41194,10
2841376,4721,43402,27478,10
2841381,3888,37561,31655,10
2841386,5041,38153,49868,10
2841391,5265,43658,39993,10
2841396,6801,42906,31415,10
2841401,7089,38361,40297,10
2841408,6881,41034,40617,10
2841413,6529,46299,32599,10
2841418,6945,36376,39945,10
2841423,5313,39737,35592,10
2841428,6449,38137,50348,10
2841433,7393,43530,40873,10
2841438,7985,39529,37017,10
2841443,5857,41178,31207,10
2841448,6321,41674,40041,10
2841453,7265,42330,38905,10
2841458,6369,38329,38297,10
2841463,4161,38505,40873,10
2841468,6593,42058,42010,10
2841473,7425,40249,49420,10
2841478,5569,40841,33976,10
2841483,3856,37657,34488,10
2841488,4529,41690,42362,10
2841493,4032,42394,42218,10
2841498,4209,38249,37369,10
2841503,2576,36088,41642,10
2841508,7137,42746,42090,10
2841513,4817,41178,46891,10
2841518,3104,40377,38217,10
2841523,3952,41530,35016,10
2841528,4449,40713,40297,10
2841533,4209,42954,36184,10
2841538,4353,39353,35400,10
2841543,7265,44810,30375,10
2841548,4881,40393,48619,10
2841553,5601,40457,46779,10
2841558,4625,38873,37865,10
2841563,2944,35288,35576,10
2841568,2512,38633,49868,10
2841573,3024,43850,34696,10
2841578,3584,39001,35016,10
2841583,7009,37977,40825,10
2841625,2464,39145,43546,10
2841630,2976,44874,42650,10
2841635,3520,43210,33896,10
2841640,3120,37337,37881,10
2841645,2000,39001,36632,10
2841650,2384,44298,35704,10
2841655,3024,39065,44026,10
2841660,3136,37577,42730,10
2841665,2848,36808,48283,10
2841670,4145,43258,47403,10
2841675,3664,43946,35528,10
2841680,3584,41194,34392,10
2841685,2912,39433,37561,10
2841690,4577,42970,42698,10
2841695,2784,42858,35384,10
2841700,2560,41162,29447,10
2841705,3056,42346,35944,10
2841716,8450,43882,35784,10
2841721,2928,38905,35560,10
2841726,2848,40009,40729,10
2841731,2224,44906,45034,10
2841736,7185,41530,30663,10
2841741,3824,38233,40377,10
2841746,3472,38457,48203,10
2841751,2816,44698,42906,10
2841756,8946,40745,37625,10
2841761,3200,36953,39545,10
2841766,3936,41674,43658,10
2841771,3904,41530,47003,10
2841776,2544,43754,33032,10
2841781,2784,37289,33992,10
2841786,4993,37689,53052,10
2841791,2928,44474,38553,10
2841796,7841,43146,36937,10
2841801,8210,39337,35224,10
2841806,5729,39961,42954,10
2842111,1552,44042,43978,11
2842118,2528,38649,41082,11
2842123,1760,37401,39049,11
2842128,1920,42986,35672,11
2842133,3520,43802,39769,11
2842138,1856,43210,32135,11
2842143,2592,36424,41050,11
2842148,2192,40441,39641,11
2842153,2864,44346,43994,11
2842158,2704,39577,39673,11
2842163,1920,39785,31479,11
2842168,3072,40041,43290,11
2842173,3488,46795,35304,11
2842178,3072,41338,39145,11
2842183,7905,39049,39385,11
2842188,2128,42090,38825,11
2842193,3712,46843,38185,11
2842198,7281,40873,36696,11
2842203,1856,38537,34472,11
2842208,2448,40633,41194,11
2842213,3104,40713,47227,11
2842218,2704,42458,31559,11
2842223,2224,35800,42570,11
2842228,2560,42730,36953,11
2842233,2608,47931,28310,11
2842238,8194,41434,41162,11
2842243,2688,39737,33832,11
2842248,7729,42698,41914,11
2842253,2496,44474,38809,11
2842258,2496,41914,35912,11
2842263,2096,39497,34168,11
2842268,2240,39353,40537,11
2842273,3664,42810,44490,11
2842278,1856,39817,40185,11
2842283,2080,37305,38441,11
2842288,8386,43866,39353,11
2842293,7697,45115,37993,11
2842300,2576,36296,38089,11
2842305,3952,39545,45131,11
2842310,4497,41690,41562,11
2842315,2960,42010,40393,11
2842320,2960,38793,37529,11
2842325,2336,37417,41002,11
2842330,3040,38553,51372,11
2842335,3232,44410,38185,11
2842340,7121,40265,36664,11
2842345,8466,39641,43370,11
2842350,9602,42906,42218,11
2842355,3520,43082,36616,11
2842360,3184,39705,38457,11
2842365,3280,39353,39657,11
2842370,5537,41370,40201,11
2842375,2944,43562,36360,11
2842380,6561,42394,28951,11
2842385,5553,38937,44234,11
2842390,3808,40665,46411,11
2842395,2304,42906,38553,11
2842400,5281,36552,39625,11
2842405,2880,38361,37817,11
2842410,3072,43034,41818,11
2842415,9106,44490,33528,11
2842420,2864,36953,42394,11
2842425,3952,39289,42602,11
2842430,6401,40201,47387,11
2842435,3616,41898,40745,11
2842440,2336,35800,44970,11
2842445,2336,34152,46683,11
2842450,8594,42314,43434,11
2842455,7649,41722,38441,11
2842460,8802,37081,39593,11
2842465,9682,36616,48107,11
2842470,7553,40857,43274,11
2842475,8674,42010,41530,11
2842480,10082,39017,40905,11
2842487,8706,39337,43194,11
2842492,10210,42970,39897,11
2842497,11858,38729,41514,11
2842502,11858,37785,34216,11
2842507,7825,41482,44746,11
2842512,11202,43802,43962,11
2842517,10178,42058,39801,11
2842522,11106,39385,38873,11
2842527,10578,40345,38985,11
2842532,4801,43322,42074,11
2842537,3600,40473,38809,11
2842542,20372,40009,33528,11
2842547,7441,39785,40345,11
2842552,11794,42346,46027,11
2842557,14851,41306,30743,11
2842562,8658,36664,36969,11
2842567,11666,39977,41498,11
2842572,2864,43098,43962,11
2842577,13667,39033,39177,11
2842582,16916,37721,37481,11
2842587,21573,43658,41882,11
2842592,14083,45355,45659,11
2842597,17860,40970,38585,11
2842602,18868,40793,44650,11
2842607,8706,39753,38905,11
2842612,14899,43274,40857,11
2842617,18292,43690,40409,11
2842622,12098,37945,36024,11
2842627,27046,35128,40713,11
2842632,12675,41994,50604,11
2842637,16067,43530,39177,11
2842642,7393,35736,36488,11
2842647,13795,41338,39625,11
2842652,5105,43386,42282,11
2842657,14467,43418,38809,11
2842697,17556,43146,34120,11
2842702,21301,38105,36552,11
2842707,19236,44314,41466,11
2842712,13843,41802,48027,11
2842717,22965,44378,50620,11
2842722,7857,35208,39209,11
2842727,12258,41562,40041,11
2842732,12258,44010,40986,11
2842737,12899,40697,40457,11
2842742,11986,36824,37353,11
2842747,12755,39977,37657,11
2842752,12739,44026,41114,11
2842757,11314,41178,41002,11
2842762,11666,37593,33496,11
2842767,12242,38633,45547,11
2842772,12307,43050,43162,11
2842777,9506,41546,37513,11
2842782,12563,36040,43418,11
2842787,12483,39801,40137,11
2842792,11602,43226,43882,11
2842797,10450,43050,39561,11
2842802,11714,42106,27126,11
2842807,12835,39097,41114,11
2842812,11554,43370,40873,11
2842817,11202,39753,40857,11
2842822,12307,36696,37545,11
2842827,10722,38617,41866,11
2842832,12435,44026,45163,11
2842837,11186,43082,42362,11
2842842,6193,38553,38089,11
2842847,6449,38793,38329,11
2842852,5329,42554,38537,11
2842857,5697,43482,40041,11
2842862,8258,38873,36008,11
2842867,11378,38633,47371,11
2842872,8754,41530,43658,11
2842879,3664,42650,32359,11
2842884,7041,35656,42298,11
2842889,5473,41178,39609,11
2842894,6737,43114,37737,11
2842899,5425,38729,38233,11
2842904,10354,35560,42026,11
2842909,11202,41994,39177,11
2842914,9090,41386,48187,11
2842919,5889,41178,34840,11
2842924,5473,35816,37385,11
2842929,4849,40986,40873,11
2842934,6449,45643,36969,11
2842939,4817,39897,39993,11
2842944,10578,37273,44218,11
2842949,8722,38601,49003,11
2842954,7073,44554,38377,11
2842959,6897,43274,30519,11
2842964,6097,36953,39497,11
2842969,8194,40473,35416,11
2842974,9794,41258,40329,11
2842979,5697,36808,43466,11
2842984,9074,38361,41482,11
2842989,9138,41514,42266,11
2842994,7265,44170,41594,11
2842999,6337,42634,35976,11
2843004,8946,34424,40569,11
2843009,7345,40185,42010,11
2843014,6193,43786,38041,11
2843019,5761,37097,46379,11
2843024,8418,35752,49900,11
2843029,9762,42282,40553,11
2843034,9410,43930,42922,11
2843039,9346,38185,36889,11
2843044,5601,36040,36376,11
2843049,4945,41386,40601,11
2843054,9378,44138,39353,11
2843061,6641,38425,37113,11
2843066,11826,37449,40601,11
2843071,7873,41722,43658,11
2843076,7217,43866,37177,11
2843081,6673,39065,36392,11
